ID,G3E_FID,CD_SSDW,DEVICE_TYPE,CD_SSXL,NODE1_ID,NODE2_ID
697,11638748,万江供电分局,站房母线,万江F23杨屋线,8531214,8531214
12767,33685412,万江供电分局,10kV开关,万江F23杨屋线,11650633,11650637
12760,33685401,万江供电分局,站房引线,万江F23杨屋线,11650638,11650650
12761,33685397,万江供电分局,站房引线,万江F23杨屋线,11650638,11650666
12759,33685396,万江供电分局,站房引线,万江F23杨屋线,11650637,11650638
12757,33685415,万江供电分局,站房引线,万江F23杨屋线,11650676,11650680
12758,33685382,万江供电分局,站房引线,万江F23杨屋线,11650638,11650668
12765,33685380,万江供电分局,10kV电缆,万江F23杨屋线,11650683,11650685
12766,33685393,万江供电分局,10kV开关,万江F23杨屋线,11650650,11650651
12764,33685413,万江供电分局,10kV电缆,万江F23杨屋线,11650653,11650670
12762,33685416,万江供电分局,站房引线,万江F23杨屋线,11650638,11650665
12763,33685405,万江供电分局,10kV电缆,万江F23杨屋线,11650660,11650659
12770,33685411,万江供电分局,10kV开关,万江F23杨屋线,11650680,11650682
12769,33685410,万江供电分局,10kV开关,万江F23杨屋线,11650666,11650667
12772,33685390,万江供电分局,10kV开关,万江F23杨屋线,11650665,11650661
12771,33685389,万江供电分局,10kV开关,万江F23杨屋线,11650671,11650675
8528,18883825,万江供电分局,10kV开关,万江F23杨屋线,8530920,9911470
8529,18883861,万江供电分局,10kV开关,万江F23杨屋线,8528703,9911495
646,11632418,万江供电分局,10kV电缆,万江F23杨屋线,8530284,8530291
12768,33685399,万江供电分局,10kV开关,万江F23杨屋线,11650678,11650679
8275,17686773,万江供电分局,站房接地刀闸,万江F23杨屋线,10090473,0
669,11636136,万江供电分局,站房接地刀闸,万江F23杨屋线,8530849,0
8615,19041125,万江供电分局,10kV开关,万江F23杨屋线,10032311,10032604
12773,33685379,万江供电分局,10kV开关,万江F23杨屋线,11650668,11650669
656,11634194,万江供电分局,10kV电缆,万江F23杨屋线,10090471,10090469
416,11618246,万江供电分局,10kV电缆,万江F23杨屋线,8528610,8528624
8276,17687776,万江供电分局,10kV开关,万江F23杨屋线,9506321,9506325
670,11636774,万江供电分局,10kV电缆,万江F23杨屋线,8530873,8582686
9217,19173176,万江供电分局,10kV开关,万江F23杨屋线,10141251,8530414
8268,17686759,万江供电分局,10kV开关,万江F23杨屋线,10090467,10090465
8267,17686758,万江供电分局,站房母线,万江F23杨屋线,10090455,10090455
653,11633532,万江供电分局,10kV开关,万江F23杨屋线,10090474,10090473
454,11624185,万江供电分局,10kV开关,万江F23杨屋线,10090486,10090484
412,11618046,万江供电分局,10kV开关,万江F23杨屋线,8528638,8528658
8181,16585047,万江供电分局,10kV断连,万江F23杨屋线,9178078,8529492
413,11618049,万江供电分局,站房电缆头,万江F23杨屋线,8528624,8528638
8239,11619895,万江供电分局,变压器,万江F23杨屋线,10090488,10110879
8269,17686991,万江供电分局,10kV电缆,万江F23杨屋线,10090463,10090462
8274,17686772,万江供电分局,站房接地刀闸,万江F23杨屋线,10090448,0
8273,17686771,万江供电分局,站房接地刀闸,万江F23杨屋线,10090465,0
8958,19041959,万江供电分局,站房引线,万江F23杨屋线,10090495,10090486
655,11634031,万江供电分局,10kV电缆,万江F23杨屋线,8530426,10090446
8270,17686763,万江供电分局,站房电缆头,万江F23杨屋线,10090465,10090463
654,11633534,万江供电分局,10kV开关,万江F23杨屋线,10090448,10090452
8272,17686766,万江供电分局,站房电缆头,万江F23杨屋线,10090473,10090471
8271,17686764,万江供电分局,站房电缆头,万江F23杨屋线,10090446,10090448
657,11635736,万江供电分局,10kV电缆,万江F23杨屋线,8530567,11650632
650,11633472,万江供电分局,站房电缆头,万江F23杨屋线,10090469,10090468
649,11632500,万江供电分局,站房接地刀闸,万江F23杨屋线,0,8530365
449,11619000,万江供电分局,10kV电缆,万江F23杨屋线,8528722,10675930
414,11627780,万江供电分局,站房母线,万江F23杨屋线,8529856,8529856
408,11612873,万江供电分局,10kV导线,万江F23杨屋线,8528016,8528272
452,11619166,万江供电分局,10kV导线,万江F23杨屋线,9178043,9178056
664,11636129,万江供电分局,站房电缆头,万江F23杨屋线,8530849,8530873
448,11617618,万江供电分局,10kV电缆,万江F23杨屋线,8528449,8528469
409,11612889,万江供电分局,10kV导线,万江F23杨屋线,8528051,8528138
8682,19119155,万江供电分局,高压表,万江F23杨屋线,8529196,10100324
451,11619110,万江供电分局,10kV导线,万江F23杨屋线,8528754,9178040
462,11610440,万江供电分局,10kV导线,万江F23杨屋线,9177873,8527848
661,11636123,万江供电分局,10kV开关,万江F23杨屋线,9506325,8530849
8414,11637636,万江供电分局,10kV开关,万江F23杨屋线,9134240,8531145
663,11636127,万江供电分局,站房电缆头,万江F23杨屋线,10172531,0
662,11636125,万江供电分局,站房电缆头,万江F23杨屋线,8530739,10172457
450,11619077,万江供电分局,10kV电缆终端头,万江F23杨屋线,10675931,8528754
658,11633548,万江供电分局,变压器,万江F23杨屋线,10090459,10053588
12778,33685387,万江供电分局,站房接地刀闸,万江F23杨屋线,11650661,0
8376,19041130,万江供电分局,站房电缆头,万江F23杨屋线,10109103,10032312
8375,19041129,万江供电分局,站房电缆头,万江F23杨屋线,10032610,10032311
12775,33685417,万江供电分局,站房接地刀闸,万江F23杨屋线,11650682,0
12774,33685407,万江供电分局,站房接地刀闸,万江F23杨屋线,11650671,0
12777,33685418,万江供电分局,站房接地刀闸,万江F23杨屋线,11650669,0
12776,33685386,万江供电分局,站房接地刀闸,万江F23杨屋线,11650679,0
8377,19041133,万江供电分局,站房电缆头,万江F23杨屋线,10032559,10032557
461,11610334,万江供电分局,10kV导线,万江F23杨屋线,11735774,9177869
460,11620547,万江供电分局,10kV电缆,万江F23杨屋线,11183563,8528863
665,11636131,万江供电分局,站房电缆头,万江F23杨屋线,8582686,8582667
415,11618052,万江供电分局,变压器,万江F23杨屋线,8535978,9874699
659,11636121,万江供电分局,10kV开关,万江F23杨屋线,10172457,8530805
8378,19041138,万江供电分局,站房接地刀闸,万江F23杨屋线,10109103,0
8379,19041137,万江供电分局,站房接地刀闸,万江F23杨屋线,10032311,0
660,11636122,万江供电分局,10kV开关,万江F23杨屋线,10172528,10172531
9130,11637050,万江供电分局,10kV电缆,万江F23杨屋线,10182992,8530739
8800,19042022,万江供电分局,站房引线,万江F23杨屋线,10090536,10090544
652,11633475,万江供电分局,变压器,万江F23杨屋线,10090468,10185848
668,11636135,万江供电分局,站房接地刀闸,万江F23杨屋线,10172531,0
9135,11629265,万江供电分局,站房电缆头,万江F23杨屋线,8530032,10090418
648,11632488,万江供电分局,站房接地刀闸,万江F23杨屋线,8530273,0
666,11636133,万江供电分局,变压器,万江F23杨屋线,8582667,9643845
647,11632467,万江供电分局,站房接地刀闸,万江F23杨屋线,8530238,0
667,11636134,万江供电分局,站房接地刀闸,万江F23杨屋线,10172457,0
651,11633474,万江供电分局,站房电缆头,万江F23杨屋线,10090462,10090459
8776,19041327,万江供电分局,站房引线,万江F23杨屋线,10090432,10090426
10998,11631154,万江供电分局,变压器,万江F23杨屋线,9511292,10564568
11513,32522578,万江供电分局,10kV电缆,万江F23杨屋线,11484451,11485219
12779,33685409,万江供电分局,站房接地刀闸,万江F23杨屋线,11650633,0
8614,19041124,万江供电分局,站房母线,万江F23杨屋线,10032579,10032579
410,11617760,万江供电分局,10kV电缆,万江F23杨屋线,8528298,8528316
411,11618045,万江供电分局,10kV开关,万江F23杨屋线,8528658,8535978
404,11612809,万江供电分局,10kV电缆终端头,万江F23杨屋线,8528138,8528155
403,11612791,万江供电分局,10kV导线,万江F23杨屋线,8528565,8528703
405,11612815,万江供电分局,10kV电缆终端头,万江F23杨屋线,9911495,8528722
407,11612832,万江供电分局,10kV电缆终端头,万江F23杨屋线,8528599,8528610
406,11612822,万江供电分局,10kV电缆终端头,万江F23杨屋线,8528272,8528298
7593,16489638,望牛墩供电分局,站房引线,万江F24建银线,8059697,9144970
1991,11966058,望牛墩供电分局,10kV开关,万江F24建银线,8059667,8059668
2731,11974277,望牛墩供电分局,10kV电缆终端头,万江F24建银线,8059881,8059883
7594,16489639,望牛墩供电分局,站房引线,万江F24建银线,8059697,9144971
2631,11966098,望牛墩供电分局,高压表,万江F24建银线,8059666,8059667
1994,11966060,望牛墩供电分局,站房电缆头,万江F24建银线,8059664,8059666
2724,11973725,望牛墩供电分局,10kV开关,万江F24建银线,8059888,8059891
2607,11964083,望牛墩供电分局,站房母线,万江F24建银线,8059617,8059617
7591,16489629,望牛墩供电分局,站房引线,万江F24建银线,8059675,9144961
2688,11972057,望牛墩供电分局,10kV导线,万江F24建银线,8059643,8059644
2730,11974223,望牛墩供电分局,10kV导线,万江F24建银线,8059884,8059900
7592,16489630,望牛墩供电分局,站房引线,万江F24建银线,8059675,9144962
7600,16489661,望牛墩供电分局,站房引线,万江F24建银线,8059753,9144993
2608,11964087,望牛墩供电分局,10kV开关,万江F24建银线,9144953,8059625
7599,16489660,望牛墩供电分局,站房引线,万江F24建银线,8059753,9144992
2438,11976130,望牛墩供电分局,避雷器,万江F24建银线,8059744,0
2850,11976488,望牛墩供电分局,10kV电缆,万江F24建银线,8059708,8059730
7601,16489662,望牛墩供电分局,站房引线,万江F24建银线,8059753,9144994
2632,11966250,望牛墩供电分局,10kV开关,万江F24建银线,8059937,8059938
7595,16489640,望牛墩供电分局,站房引线,万江F24建银线,8059697,9144972
2599,11963859,望牛墩供电分局,站房电缆头,万江F24建银线,8059571,8059588
7596,16489641,望牛墩供电分局,站房引线,万江F24建银线,8059697,9144973
2634,11966254,望牛墩供电分局,变压器,万江F24建银线,8059938,0
2633,11966252,望牛墩供电分局,站房电缆头,万江F24建银线,8059935,8059936
260,11966907,望牛墩供电分局,站房电缆头,万江F24建银线,8059931,8059932
2689,11972088,望牛墩供电分局,10kV开关,万江F24建银线,8059640,8059643
2715,11970281,望牛墩供电分局,10kV电缆,万江F24建银线,8059588,8059593
257,11966904,望牛墩供电分局,10kV开关,万江F24建银线,8059933,8059934
258,11966905,望牛墩供电分局,站房电缆头,万江F24建银线,8059918,8059920
259,11966906,望牛墩供电分局,站房电缆头,万江F24建银线,8059926,8059927
2604,11964086,望牛墩供电分局,10kV开关,万江F24建银线,9144952,8059623
2714,11969709,望牛墩供电分局,10kV电缆,万江F24建银线,8059552,8059563
2713,11969305,望牛墩供电分局,10kV电缆,万江F24建银线,8059555,8059557
2847,11976389,望牛墩供电分局,10kV导线,万江F24建银线,8059734,8059736
2603,11963863,望牛墩供电分局,站房接地刀闸,万江F24建银线,8059571,0
2848,11976415,望牛墩供电分局,10kV电缆终端头,万江F24建银线,8059730,8059733
2846,11976337,望牛墩供电分局,高压表,万江F24建银线,8059736,8059738
2600,11964085,望牛墩供电分局,10kV开关,万江F24建银线,9144951,8059619
2729,11974114,望牛墩供电分局,10kV导线,万江F24建银线,8059891,8059895
7590,16489628,望牛墩供电分局,站房引线,万江F24建银线,8059675,9144960
262,11966911,望牛墩供电分局,变压器,万江F24建银线,8059929,0
261,11966910,望牛墩供电分局,变压器,万江F24建银线,8059924,0
2602,11963862,望牛墩供电分局,站房接地刀闸,万江F24建银线,8059569,0
2849,11976448,望牛墩供电分局,10kV导线,万江F24建银线,8059742,8059744
256,11966903,望牛墩供电分局,10kV开关,万江F24建银线,8059928,8059929
2728,11974077,望牛墩供电分局,10kV导线,万江F24建银线,8059884,8059885
2601,11963861,望牛墩供电分局,站房接地刀闸,万江F24建银线,8059564,0
255,11966902,望牛墩供电分局,10kV开关,万江F24建银线,8059923,8059924
7574,16489621,望牛墩供电分局,站房引线,万江F24建银线,8059617,9144953
2637,11966386,望牛墩供电分局,站房电缆头,万江F24建银线,8059940,8059941
4900,12542008,望牛墩供电分局,10kV导线,万江F24建银线,8059733,8059734
163,11972703,望牛墩供电分局,10kV电缆,万江F24建银线,8059632,8059664
2732,11974413,望牛墩供电分局,10kV电缆,万江F24建银线,8059718,8059881
2613,11964092,望牛墩供电分局,站房接地刀闸,万江F24建银线,8059616,0
4901,12542011,望牛墩供电分局,10kV导线,万江F24建银线,8059644,8059647
4902,12542014,望牛墩供电分局,10kV导线,万江F24建银线,8059647,8059648
2590,11968873,望牛墩供电分局,10kV电缆,万江F24建银线,8965919,8059496
2593,11963853,望牛墩供电分局,10kV开关,万江F24建银线,8059564,9144940
2592,11963852,望牛墩供电分局,站房母线,万江F24建银线,8059568,8059568
2591,11963007,望牛墩供电分局,站房接地刀闸,万江F24建银线,8059526,0
2638,11966388,望牛墩供电分局,变压器,万江F24建银线,8059943,0
2594,11963854,望牛墩供电分局,10kV开关,万江F24建银线,9144941,8059569
2899,11975893,望牛墩供电分局,10kV电缆,万江F24建银线,8059721,8059746
2612,11964091,望牛墩供电分局,站房电缆头,万江F24建银线,8059625,8059629
2643,11966616,望牛墩供电分局,高压表,万江F24建银线,8059773,8059774
2642,11966575,望牛墩供电分局,变压器,万江F24建银线,8059876,0
2611,11964090,望牛墩供电分局,站房电缆头,万江F24建银线,8059623,8059632
2610,11964089,望牛墩供电分局,站房电缆头,万江F24建银线,8059613,8059616
2609,11964088,望牛墩供电分局,站房电缆头,万江F24建银线,8059619,8059634
2900,11976052,望牛墩供电分局,10kV电缆,万江F24建银线,8059871,8059873
2644,11967111,望牛墩供电分局,变压器,万江F24建银线,8059934,0
2690,11972116,望牛墩供电分局,10kV电缆终端头,万江F24建银线,8059637,8059640
2432,11974894,望牛墩供电分局,10kV电缆,万江F24建银线,8059901,8059905
2433,11975176,望牛墩供电分局,10kV电缆,万江F24建银线,8059915,8059935
2434,11975399,望牛墩供电分局,10kV电缆,万江F24建银线,8059918,8059926
2727,11973734,望牛墩供电分局,避雷器,万江F24建银线,8059895,0
2691,11973169,望牛墩供电分局,10kV电缆,万江F24建银线,8059681,8059694
2597,11963857,望牛墩供电分局,站房电缆头,万江F24建银线,8059569,8059576
